O_SA2_NAME11,D_SA2_NAME11,persons,increase_in_travel_time,distance,extra_minutes,lat_orig,lon_orig,dist_orig2CBD,lat_dest,lon_dest,dist_dest2CBD,bearing_rad,bearing,distance2CBD,lat,lon,xend,yend,total_commuters_from,point_size_identity,size_segment,avg_extra_mins,distance_group
Taylors Lakes,Airport West,122,0.304482225656878,10.8216666666667,3.28333333333333,-37.6982878481633,144.787935292041,20.6721765162261,-37.72369778,144.880407864118,13.0044290552746,-1.30263145736425,-74.6352847679473,16.8383027857503,-37.7109928140817,144.83417157808,144.880407864118,-37.72369778,4320,2.65123619147817,0.415868420906973,7.005,"(10,20]"
Mill Park - North,Lalor,82,0.364814814814815,5.62355555555556,3.28333333333333,-37.6595257597826,145.063728461304,19.5498712514548,-37.6669426758824,145.014677694706,17.3082191387905,1.4207242185674,81.4015015759339,18.4290451951226,-37.6632342178325,145.039203078005,145.014677694706,-37.6669426758824,3816,2.34192530247238,0.27951811897026,12.1542321802935,"(5,10]"
Malvern - Glen Iris,Southbank,138,0.205422314911366,10.4077777777778,3.28333333333333,-37.8572320702041,145.041400423265,7.79616110822657,-37.8253100678571,144.963518120357,0.882244806193993,1.95978646968306,112.287493459683,4.33920295721028,-37.8412710690306,145.002459271811,144.963518120357,-37.8253100678571,3727,2.28730492723128,0.470408541681657,4.96492710848761,"(10,20]"
Toorak,Albert Park,89,0.200607902735562,7.92577777777778,3.3,-37.8422599778125,145.016078626562,5.02422801460908,-37.8458417618182,144.961000840606,3.14005380732962,1.50585639682391,86.2792160907871,4.08214091096935,-37.8440508698154,144.988539733584,144.961000840606,-37.8458417618182,2126,1.30475188497282,0.303379421809185,4.29822044528065,"(5,10]"
Dandenong,Springvale,107,0.255483870967742,8.124,3.3,-37.9868945054839,145.212138016452,28.4973171903251,-37.9483647261224,145.153076121225,21.7802249998591,2.14883072649467,123.118931516175,25.1387710950921,-37.9676296158032,145.182607068839,145.153076121225,-37.9483647261224,2262,1.38821672803787,0.364737057680705,5.33485853227233,"(5,10]"
Kings Park (Vic.),St Albans - South,76,0.471428571428571,4.65377777777778,3.3,-37.7386514906061,144.77020110303,19.479139302917,-37.7529346592105,144.808988377105,15.7200443780806,-1.21796212098811,-69.7840891394208,17.5995918404988,-37.7457930749083,144.789594740068,144.808988377105,-37.7529346592105,2216,1.35998597229528,0.259065573679753,6.55937123947052,"(-Inf,5]"
Blackburn,Kew,101,0.168639053254438,16.6281111111111,3.325,-37.8153263973333,145.152700805556,16.2509791391393,-37.8046310010526,145.037831685614,6.33792256371895,1.6636380639178,95.3194396998052,11.2944508514291,-37.809978699193,145.095266245585,145.037831685614,-37.8046310010526,3432,2.10625986322988,0.344284512390199,7.0049898018648,"(10,20]"
Cheltenham - Highett (East),Clayton,199,0.192864030858245,11.5674444444444,3.33333333333333,-37.9631044704,145.0660683626,18.2870788167836,-37.9173738768421,145.127167247105,17.8243822468278,-2.21331658757493,-126.813699194341,18.0557305318057,-37.9402391736211,145.096617804852,145.127167247105,-37.9173738768421,3374,2.07066456251096,0.678342752135144,8.57685734044655,"(10,20]"
St Albans - South,Deer Park - Derrimut,97,0.298507462686567,6.38766666666667,3.33333333333333,-37.7529346592105,144.808988377105,15.7200443780806,-37.7683074241304,144.767221748261,18.4682836499702,1.21812093697107,69.7931886249636,17.0941640140254,-37.7606210416705,144.788105062683,144.767221748261,-37.7683074241304,1913,1.174031211643,0.330649482196527,5.94713800313644,"(5,10]"
Williamstown,Footscray,161,0.203873598369011,8.54966666666667,3.33333333333333,-37.8600020551429,144.889689965143,8.28653050855489,-37.7962354586667,144.895195199333,6.82074516276372,-3.05547206018001,-175.065653468457,7.5536378356593,-37.8281187569048,144.892442582238,144.895195199333,-37.7962354586667,2606,1.59933368402595,0.548809965295267,4.92737592734715,"(5,10]"
Ringwood East,Kilsyth,91,0.295588235294118,8.85566666666667,3.35,-37.8217858891489,145.247420891064,24.570699756771,-37.806421814,145.3202036125,30.9908110538788,-1.77883712621013,-101.919859773021,27.7807554053249,-37.8141038515745,145.283812251782,145.3202036125,-37.806421814,4089,2.50946870068385,0.31019693690602,5.62513858319067,"(5,10]"
Reservoir - West,Brunswick,119,0.211238293444329,8.75666666666667,3.38333333333333,-37.710813782931,144.995146391034,12.1714654358075,-37.7658570062,144.9622128502,5.83016236805413,0.539184353941584,30.8929878603407,9.00081390193079,-37.7383353945655,144.978679620617,144.9622128502,-37.7658570062,3219,1.97553918990005,0.405642148261719,9.14932691312002,"(5,10]"
Hawthorn East,Hawthorn,182,1.02525252525253,2.265,3.38333333333333,-37.8300801216129,145.050241207097,7.36839519466795,-37.8233558393617,145.032100191064,5.68405286652872,1.92576310506422,110.338098262188,6.52622403059833,-37.8267179804873,145.041170699081,145.032100191064,-37.8233558393617,2496,1.53182535507628,0.620393873812041,6.12726362179487,"(-Inf,5]"
Mordialloc - Parkdale,Sandringham - Black Rock,139,0.252487562189055,8.90366666666667,3.38333333333333,-37.995141027907,145.08616044,22.2591222875647,-37.9592208866667,145.015696141667,16.2458887761937,2.04222434971787,117.010836057683,19.2525055318792,-37.9771809572869,145.050928290834,145.015696141667,-37.9592208866667,3494,2.14431001227424,0.473817299230075,6.62811009349361,"(5,10]"
Templestowe,Templestowe Lower,91,0.66996699669967,4.55155555555556,3.38333333333333,-37.7601005968182,145.148323663864,17.1301879491755,-37.7652709060606,145.113767066364,14.1133826660313,1.42227942142221,81.4906081358011,15.6217853076034,-37.7626857514394,145.131045365114,145.113767066364,-37.7652709060606,3880,2.38120287567947,0.31019693690602,10.6793513745704,"(-Inf,5]"
Templestowe,Bulleen,77,0.409638554216867,6.44211111111111,3.4,-37.7601005968182,145.148323663864,17.1301879491755,-37.7689005064286,145.091523241071,12.1761498896409,1.4170914779734,81.193360871832,14.6531689194082,-37.7645005516234,145.119923452468,145.091523241071,-37.7689005064286,3880,2.38120287567947,0.262474331228171,10.6793513745704,"(5,10]"
Mulgrave,Springvale,177,0.375,5.12933333333333,3.4,-37.9278955551163,145.179023383954,22.2033726933516,-37.9483647261224,145.153076121225,21.7802249998591,0.90287525634945,51.7309416156158,21.9917988466053,-37.9381301406194,145.16604975259,145.153076121225,-37.9483647261224,3932,2.41311590391022,0.603350086069952,6.53106561546287,"(5,10]"
Knoxfield - Scoresby,Box Hill,89,0.152840059790732,15.764,3.40833333333333,-37.8899692435294,145.238525795588,25.0818780269024,-37.8286111078049,145.12419071878,13.791980562639,2.06333374796742,118.220315485443,19.4369292947707,-37.8592901756672,145.181358257184,145.12419071878,-37.8286111078049,2671,1.6392249693144,0.303379421809185,5.85348496193685,"(10,20]"
Keilor East,Airport West,131,0.515075376884422,4.88111111111111,3.41666666666667,-37.7506925470968,144.863598473548,11.8294244343643,-37.72369778,144.880407864118,13.0044290552746,-2.58465567825881,-148.089861858753,12.4169267448194,-37.7371951635484,144.872003168833,144.880407864118,-37.72369778,4743,2.91083640189374,0.446547238842733,7.70900098390611,"(-Inf,5]"
Ashwood - Chadstone,Clayton,217,0.28393351800554,6.84955555555556,3.41666666666667,-37.8727591128205,145.101827086154,13.2503615757119,-37.9173738768421,145.127167247105,17.8243822468278,-0.516540310960451,-29.595579766409,15.5373719112699,-37.8950664948313,145.11449716663,145.127167247105,-37.9173738768421,3382,2.07557425916184,0.739700388006664,5.82284644194757,"(5,10]"
Maribyrnong,Footscray,170,0.414141414141414,3.87033333333333,3.41666666666667,-37.773855346087,144.88594517,8.70936173304464,-37.7962354586667,144.895195199333,6.82074516276372,-0.391931603906988,-22.4560267616635,7.76505344790418,-37.7850454023769,144.890570184667,144.895195199333,-37.7962354586667,2134,1.30966158162371,0.579488783231027,8.68653545766948,"(-Inf,5]"
Thomastown,Reservoir - West,116,0.551075268817204,4.85222222222222,3.41666666666667,-37.6804989690741,145.009909468519,15.7443244622025,-37.710813782931,144.995146391034,12.1714654358075,0.453187311546427,25.9657202804907,13.957894949005,-37.6956563760026,145.002527929777,144.995146391034,-37.710813782931,2550,1.56496580746975,0.395415875616466,7.61488888888889,"(-Inf,5]"
Newport,Southbank,152,0.210040983606557,10.1215555555556,3.41666666666667,-37.8394407057143,144.879472820952,8.10626109726516,-37.8253100678571,144.963518120357,0.882244806193993,-1.73736962568065,-99.5439470057246,4.49425295172958,-37.8323753867857,144.921495470655,144.963518120357,-37.8253100678571,2934,1.80063124671226,0.518131147359507,4.75459838673029,"(10,20]"
Ringwood East,Wantirna South,76,0.263157894736842,10.314,3.41666666666667,-37.8217858891489,145.247420891064,24.570699756771,-37.8736532661702,145.230074633404,23.8492041499713,0.322741577810243,18.49173028192,24.2099519533712,-37.8477195776595,145.238747762234,145.230074633404,-37.8736532661702,4089,2.50946870068385,0.259065573679753,5.62513858319067,"(10,20]"
Elwood,Brighton (Vic.),110,0.604105571847507,4.341,3.43333333333333,-37.88012693225,144.9856977465,7.07440865868294,-37.9086185318868,144.996264241132,10.3714149973092,-0.355139235434079,-20.3479793298757,8.72291182799606,-37.8943727320684,144.990980993816,144.996264241132,-37.9086185318868,3371,2.06882342626688,0.374963330325959,7.6256427370711,"(-Inf,5]"
Aspendale Gardens - Waterways,Cheltenham - Highett (East),135,0.262086513994911,11.3151111111111,3.43333333333333,-38.0194156285714,145.120165442857,26.074169150686,-37.9631044704,145.0660683626,18.2870788167836,2.37624535980074,136.148830204128,22.1806239837348,-37.9912600494857,145.093116902729,145.0660683626,-37.9631044704,1854,1.13782219884271,0.460182269036404,5.09675476447321,"(10,20]"
Balwyn,Hawthorn East,90,0.315950920245399,5.25144444444444,3.43333333333333,-37.809434576,145.081720413429,10.0597559909776,-37.8300801216129,145.050241207097,7.36839519466795,0.990321655416428,56.7412512157704,8.71407559282279,-37.8197573488065,145.065980810263,145.050241207097,-37.8300801216129,2847,1.74723829563388,0.306788179357603,7.27961011591149,"(5,10]"
St Albans - South,Sunshine West,91,0.254007398273736,7.30644444444445,3.43333333333333,-37.7529346592105,144.808988377105,15.7200443780806,-37.7944862204444,144.810065714,14.0982656621366,-0.0259219039774556,-1.48521569485159,14.9091550201086,-37.7737104398275,144.809527045553,144.810065714,-37.7944862204444,1913,1.174031211643,0.31019693690602,5.94713800313644,"(5,10]"
Keysborough,Cheltenham - Highett (East),201,0.236842105263158,11.5122222222222,3.45,-37.9926837945652,145.168830199348,26.2321038104859,-37.9631044704,145.0660683626,18.2870788167836,1.85106337230761,106.058118844479,22.2595913136348,-37.9778941324826,145.117449280974,145.0660683626,-37.9631044704,3096,1.90005260389269,0.685160267231979,4.52822459086994,"(10,20]"
Vermont South,Forest Hill,108,0.616071428571429,3.80255555555556,3.45,-37.854083304,145.185280008667,19.5191406921884,-37.8392435313636,145.171357404545,18.0377273206998,2.38807147460137,136.826416670241,18.7784340064441,-37.8466634176818,145.178318706606,145.171357404545,-37.8392435313636,2585,1.58644573031738,0.368145815229123,7.28235332043843,"(-Inf,5]"
Williamstown,Parkville,79,0.143400138217001,14.8531111111111,3.45833333333333,-37.8600020551429,144.889689965143,8.28653050855489,-37.7873663776923,144.952593611538,3.66782659607037,-2.42787374619157,-139.106918847393,5.97717855231263,-37.8236842164176,144.921141788341,144.952593611538,-37.7873663776923,2606,1.59933368402595,0.269291846325007,4.92737592734715,"(10,20]"
Cheltenham - Highett (West),Brighton (Vic.),83,0.257425742574257,8.16366666666667,3.46666666666667,-37.9540316969565,145.036917173478,16.2880953109163,-37.9086185318868,144.996264241132,10.3714149973092,2.41144722923903,138.165748753913,13.3297551541128,-37.9313251144217,145.016590707305,144.996264241132,-37.9086185318868,1548,0.950026301946344,0.282926876518678,10.0107773471146,"(5,10]"
Wantirna South,Box Hill,133,0.180795847750865,13.5653333333333,3.48333333333333,-37.8736532661702,145.230074633404,23.8492041499713,-37.8286111078049,145.12419071878,13.791980562639,1.97299886018282,113.044507672598,18.8205923563052,-37.8511321869876,145.177132676092,145.12419071878,-37.8286111078049,3667,2.25048220234964,0.453364753939568,7.3236410326334,"(10,20]"
Wantirna,Box Hill,130,0.212765957446809,10.7384444444444,3.5,-37.8538112913158,145.229635988158,23.3402516453563,-37.8286111078049,145.12419071878,13.791980562639,1.80538446890369,103.440910466649,18.5661161039976,-37.8412111995604,145.176913353469,145.12419071878,-37.8286111078049,2960,1.81658776082763,0.443138481294315,6.03886824324324,"(10,20]"
Richmond (Vic.),Collingwood,102,0.341463414634146,3.34477777777778,3.5,-37.8201135681967,145.001203445246,2.94866416903657,-37.8011811164286,144.988381484286,2.61411270951952,2.54630039225412,145.892265848667,2.78138843927804,-37.8106473423127,144.994792464766,144.988381484286,-37.8011811164286,4028,2.47203226372085,0.347693269938616,6.96372062231049,"(-Inf,5]"
Hoppers Crossing - South,Altona,103,0.174342105263158,17.3781111111111,3.53333333333333,-37.8722355178,144.6847257452,25.568423070473,-37.865484621,144.824065299667,13.6712369391544,-1.61920772052406,-92.773768541027,19.6198300048137,-37.8688600694,144.754395522434,144.824065299667,-37.865484621,3108,1.90741714886902,0.351102027487034,8.7955947018447,"(10,20]"
Cairnlea,Altona North,127,0.219461697722567,14.1492222222222,3.53333333333333,-37.7588593594737,144.785734519474,17.2966714189957,-37.833761955,144.849617844062,10.518908516968,-0.706166761348124,-40.4603750576695,13.9077899679819,-37.7963106572369,144.817676181768,144.849617844062,-37.833761955,1629,0.99973698053656,0.432912208649062,6.10218436668713,"(10,20]"
Wallan,Roxburgh Park - Somerton,160,0.124194493263035,31.6397777777778,3.53333333333333,-37.3980799455556,144.999903319259,46.7908170563721,-37.6251263270213,144.926135961277,21.7681294105076,0.314141404604425,17.9989766541451,34.2794732334398,-37.5116031362885,144.963019640268,144.926135961277,-37.6251263270213,1657,1.01692091881466,0.545401207746849,8.15284650975659,"(20, Inf]"
Altona Meadows,Altona North,511,0.253571428571429,11.1787777777778,3.55,-37.8765553295833,144.778722202292,17.823042467761,-37.833761955,144.849617844062,10.518908516968,-2.11386659339201,-121.115634255059,14.1709754923645,-37.8551586422917,144.814170023177,144.849617844062,-37.833761955,4032,2.47448711204629,1.7418751072415,6.27654803240741,"(10,20]"
Mentone,Brighton (Vic.),82,0.214070351758794,11.5495555555556,3.55,-37.9811486364706,145.068559687941,20.1728416291504,-37.9086185318868,144.996264241132,10.3714149973092,2.35781476760333,135.09283505729,15.2721283132298,-37.9448835841787,145.032411964537,144.996264241132,-37.9086185318868,2081,1.27713484131159,0.27951811897026,5.94007688611245,"(10,20]"
Reservoir - East,Thornbury,77,0.328703703703704,6.80711111111111,3.55,-37.7153811956897,145.02125139931,12.3534956332485,-37.7580912561905,145.003197203571,7.36538086634675,0.399933889597706,22.9145239581996,9.85943824979762,-37.7367362259401,145.012224301441,145.003197203571,-37.7580912561905,3424,2.10135016657899,0.262474331228171,9.6605992017134,"(5,10]"
Blackburn South,Blackburn,126,0.613180515759312,3.694,3.56666666666667,-37.83896864,145.1461295344,15.8390799646985,-37.8153263973333,145.152700805556,16.2509791391393,-2.87048946629731,-164.466931555596,16.0450295519189,-37.8271475186667,145.149415169978,145.152700805556,-37.8153263973333,1815,1.11388742766965,0.429503451100644,7.02606060606061,"(-Inf,5]"
Malvern East,Southbank,134,0.196330275229358,13.6882222222222,3.56666666666667,-37.8768899602041,145.062626429796,10.5901369575985,-37.8253100678571,144.963518120357,0.882244806193993,2.05066161646622,117.49425583299,5.73619088189627,-37.8511000140306,145.013072275077,144.963518120357,-37.8253100678571,3992,2.44993862879186,0.456773511487986,5.21113268203073,"(10,20]"
Beaumaris,Cheltenham - Highett (East),257,0.437881873727088,4.32044444444444,3.58333333333333,-37.9818509059375,145.039672120625,19.270619244986,-37.9631044704,145.0660683626,18.2870788167836,-2.18833075599875,-125.382116497401,18.7788490308848,-37.9724776881688,145.052870241612,145.0660683626,-37.9631044704,2361,1.44897422409258,0.876050689943376,7.48691938444162,"(-Inf,5]"
Chelsea Heights,Dandenong,163,0.190434012400354,16.5336666666667,3.58333333333333,-38.0429262823077,145.135076042308,28.9888755400614,-37.9868945054839,145.212138016452,28.4973171903251,-2.19947976188306,-126.020907480339,28.7430963651932,-38.0149103938958,145.17360702938,145.212138016452,-37.9868945054839,965,0.592232158513063,0.555627480392103,5.23890328151986,"(10,20]"
Dingley Village,Mordialloc - Parkdale,113,0.419103313840156,6.95911111111111,3.58333333333333,-37.9799077192308,145.128208536538,22.8464580946731,-37.995141027907,145.08616044,22.2591222875647,1.22322118854745,70.0854115147454,22.5527901911189,-37.9875243735689,145.107184488269,145.08616044,-37.995141027907,2313,1.41951604418727,0.385189602971212,4.79426430321372,"(5,10]"
Noble Park North,Mulgrave,122,0.784671532846715,3.73077777777778,3.58333333333333,-37.950389485,145.192515795556,24.6074399341259,-37.9278955551163,145.179023383954,22.2033726933516,2.60130216307979,149.043635182724,23.4054063137387,-37.9391425200582,145.185769589755,145.179023383954,-37.9278955551163,1168,0.716815711029283,0.415868420906973,5.15751997716895,"(-Inf,5]"
Strathmore,Parkville,80,0.275641025641026,9.68911111111111,3.58333333333333,-37.731921015,144.915215216364,10.6370559022007,-37.7873663776923,144.952593611538,3.66782659607037,-0.593164303442467,-33.9858111450707,7.15244124913555,-37.7596436963461,144.933904413951,144.952593611538,-37.7873663776923,1657,1.01692091881466,0.272700603873425,5.27386843693422,"(5,10]"
Hampton,Cheltenham - Highett (East),164,0.314868804664723,7.479,3.6,-37.9375236963158,145.015634791579,13.9282528937388,-37.9631044704,145.0660683626,18.2870788167836,-1.10139165095549,-63.1050931906952,16.1076658552612,-37.9503140833579,145.040851577089,145.0660683626,-37.9631044704,3063,1.87980010520779,0.55903623794052,8.39456143214713,"(5,10]"
Oakleigh - Huntingdale,Mulgrave,159,0.267657992565056,8.66544444444445,3.6,-37.9064696679245,145.10276003566,15.3965272981917,-37.9278955551163,145.179023383954,22.2033726933516,-1.29691055862791,-74.307501415333,18.7999499957716,-37.9171826115204,145.140891709807,145.179023383954,-37.9278955551163,3658,2.24495879361739,0.541992450198431,5.80145799161655,"(5,10]"
Essendon - Aberfeldie,Broadmeadows,95,0.303072625698324,11.0475555555556,3.61666666666667,-37.7505099311475,144.908652242787,9.13521867484505,-37.6836562218518,144.923192065926,15.4545880843981,-2.92744044511342,-167.729982280898,12.2949033796216,-37.7170830764997,144.915922154357,144.923192065926,-37.6836562218518,4773,2.92924776433456,0.323831967099692,6.41015783225086,"(10,20]"
Hawthorn,Hawthorn East,137,0.915966386554622,2.265,3.63333333333333,-37.8233558393617,145.032100191064,5.68405286652872,-37.8300801216129,145.050241207097,7.36839519466795,-1.21582954852557,-69.6619017378117,6.52622403059833,-37.8267179804873,145.041170699081,145.050241207097,-37.8300801216129,3533,2.16824478344731,0.46699978413324,6.2407585621285,"(-Inf,5]"
Mount Waverley - North,Oakleigh - Huntingdale,84,0.351046698872786,6.63277777777778,3.63333333333333,-37.8663134375676,145.131219524054,15.3241991379126,-37.9064696679245,145.10276003566,15.3965272981917,0.616553786968334,35.3259298360936,15.3603632180521,-37.8863915527461,145.116989779857,145.10276003566,-37.9064696679245,2730,1.67543398211468,0.286335634067096,5.70916056166056,"(5,10]"
Altona Meadows,Laverton,462,0.463983050847458,5.32677777777778,3.65,-37.8765553295833,144.778722202292,17.823042467761,-37.8527976092308,144.773751941538,17.4662790901407,2.93536091883104,168.183791996662,17.6446607789508,-37.864676469407,144.776237071915,144.773751941538,-37.8527976092308,4032,2.47448711204629,1.57484598736903,6.27654803240741,"(5,10]"
Emerald - Cockatoo,Monbulk - Silvan,166,0.262589928057554,14.2708888888889,3.65,-37.9492477330189,145.476916658491,47.0059471465112,-37.8672285371429,145.437606245,41.6199186515387,2.69465550701039,154.39238779338,44.3129328990249,-37.9082381350809,145.457261451746,145.437606245,-37.8672285371429,3211,1.97062949324917,0.565853753037356,13.0924166926191,"(10,20]"
Box Hill,Hawthorn,92,0.216748768472906,8.70611111111111,3.66666666666667,-37.8286111078049,145.12419071878,13.791980562639,-37.8233558393617,145.032100191064,5.68405286652872,1.62780083078299,93.2661174917542,9.73801671458384,-37.8259834735833,145.078145454922,145.032100191064,-37.8233558393617,2640,1.62019989479221,0.313605694454438,6.23100694444444,"(5,10]"
Croydon Hills - Warranwood,Blackburn,99,0.171052631578947,15.6952222222222,3.68333333333333,-37.7733106881818,145.268774986591,26.9165807171336,-37.8153263973333,145.152700805556,16.2509791391393,1.22349528865209,70.1011162939053,21.5837799281364,-37.7943185427576,145.210737896074,145.152700805556,-37.8153263973333,4319,2.65062247939681,0.337466997293363,7.10354441614571,"(10,20]"
Dandenong,Hallam,124,0.329850746268657,6.65788888888889,3.68333333333333,-37.9868945054839,145.212138016452,28.4973171903251,-38.0052517869231,145.272535009615,33.8830180889158,-1.27572546016,-73.093684684553,31.1901676396204,-37.9960731462035,145.242336513034,145.272535009615,-38.0052517869231,2262,1.38821672803787,0.422685936003808,5.33485853227233,"(5,10]"
Nunawading,Dandenong,81,0.1776,24.8488888888889,3.7,-37.8170848203448,145.176750434138,18.3607207270037,-37.9868945054839,145.212138016452,28.4973171903251,-0.205455014720724,-11.7717052232957,23.4290189586644,-37.9019896629144,145.194444225295,145.212138016452,-37.9868945054839,1869,1.14702788006312,0.276109361421842,7.2830658105939,"(20, Inf]"
Wantirna,Dandenong,197,0.224696356275304,18.158,3.7,-37.8538112913158,145.229635988158,23.3402516453563,-37.9868945054839,145.212138016452,28.4973171903251,0.130731540025671,7.49036549271657,25.9187844178407,-37.9203528983999,145.220887002305,145.212138016452,-37.9868945054839,2960,1.81658776082763,0.671525237038308,6.03886824324324,"(10,20]"
Camberwell,Burwood,77,0.407272727272727,4.77688888888889,3.73333333333333,-37.8387940944898,145.074359402857,9.64330104280298,-37.8489197096296,145.113847537037,13.2817141045585,-1.31978288725888,-75.6179893135239,11.4625075736807,-37.8438569020597,145.094103469947,145.113847537037,-37.8489197096296,3682,2.25968788357005,0.262474331228171,7.06955006337136,"(-Inf,5]"
Lalor,Campbellfield - Coolaroo,403,0.24916573971079,11.872,3.73333333333333,-37.6669426758824,145.014677694706,17.3082191387905,-37.6694829204545,144.9444417,16.6526591709967,1.53464480870556,87.92867059049,16.9804391548936,-37.6682127981685,144.979559697353,144.9444417,-37.6694829204545,2694,1.65334034718569,1.37372929201238,6.2051008413759,"(10,20]"
Berwick - South,Cranbourne,118,0.234800838574424,11.9614444444444,3.73333333333333,-38.0570431092105,145.343933547895,42.3597557703491,-38.1026933755,145.27630451375,41.6319642616813,0.977039871974495,55.9802610801408,41.9958600160152,-38.0798682423553,145.310119030823,145.27630451375,-38.1026933755,4846,2.97404874627389,0.402233390713301,20.2710396890907,"(10,20]"
Wheelers Hill,Mount Waverley - South,233,0.331360946745562,7.14766666666667,3.73333333333333,-37.90899625875,145.18478341,21.5684513415287,-37.8864399546341,145.125891255366,15.8292184543349,1.93657119943697,110.957356454326,18.6988348979318,-37.8977181066921,145.155337332683,145.125891255366,-37.8864399546341,4619,2.83473610380501,0.794240508781349,5.74077361622285,"(5,10]"
Kew,Richmond (Vic.),325,0.346749226006192,4.14477777777778,3.73333333333333,-37.8046310010526,145.037831685614,6.33792256371895,-37.8201135681967,145.001203445246,2.94866416903657,1.17087981417235,67.086471669138,4.64329336637776,-37.8123722846247,145.01951756543,145.001203445246,-37.8201135681967,4613,2.83105383131685,1.10784620323579,6.99663993063083,"(-Inf,5]"
Templestowe Lower,Heidelberg - Rosanna,97,0.383959044368601,6.85166666666667,3.75,-37.7652709060606,145.113767066364,14.1133826660313,-37.7448236118182,145.069513977879,12.1002756598158,2.00362860852072,114.799462979907,13.1068291629235,-37.7550472589394,145.091640522122,145.069513977879,-37.7448236118182,2535,1.55576012624934,0.330649482196527,8.84329717291256,"(5,10]"
Moonee Ponds,Essendon - Aberfeldie,153,0.859315589353612,2.996,3.76666666666667,-37.76550642625,144.920183736875,7.18788811887892,-37.7505099311475,144.908652242787,9.13521867484505,2.48607599402892,142.441662006648,8.16155339686198,-37.7580081786988,144.914417989831,144.908652242787,-37.7505099311475,2439,1.49684376643872,0.521539904907924,7.13368867022004,"(-Inf,5]"
Carnegie,Moorabbin - Heatherton,119,0.335311572700297,7.15555555555556,3.76666666666667,-37.8931313917949,145.05588489359,11.3795450624445,-37.9457522343478,145.061999896522,16.4287588601384,-0.115689846647346,-6.62853994540862,13.9041519612915,-37.9194418130714,145.058942395056,145.061999896522,-37.9457522343478,2976,1.82640715412941,0.405642148261719,6.34042058691756,"(5,10]"
Pascoe Vale,Parkville,140,0.228744939271255,10.2305555555556,3.76666666666667,-37.7230959378723,144.933029917021,10.9962447715932,-37.7873663776923,144.952593611538,3.66782659607037,-0.295485349690242,-16.9300634451981,7.33203568383177,-37.7552311577823,144.94281176428,144.952593611538,-37.7873663776923,3760,2.30755742591618,0.477226056778493,6.88706117021277,"(10,20]"
Dingley Village,Clayton,157,0.294422827496758,9.14944444444444,3.78333333333333,-37.9799077192308,145.128208536538,22.8464580946731,-37.9173738768421,145.127167247105,17.8243822468278,3.12494257792474,179.046020935819,20.3354201707504,-37.9486407980365,145.127687891822,145.127167247105,-37.9173738768421,2313,1.41951604418727,0.535174935101596,4.79426430321372,"(5,10]"
Clarinda - Oakleigh South,Dandenong,186,0.195858498705781,14.9961111111111,3.78333333333333,-37.93754638625,145.09934711625,17.6019741023329,-37.9868945054839,145.212138016452,28.4973171903251,-1.15837025501039,-66.3697267255883,23.049645646329,-37.962220445867,145.155742566351,145.212138016452,-37.9868945054839,2244,1.37716991057338,0.634028904005712,3.86979352346999,"(10,20]"
Brunswick West,Parkville,164,0.386712095400341,4.65077777777778,3.78333333333333,-37.7635502270968,144.943012821935,6.44357174994118,-37.7873663776923,144.952593611538,3.66782659607037,-0.382471379221118,-21.9139958139177,5.05569917300577,-37.7754583023946,144.947803216737,144.952593611538,-37.7873663776923,2092,1.28388567420656,0.55903623794052,7.34163479923518,"(-Inf,5]"
Prahran - Windsor,South Melbourne,154,0.35303265940902,5.81322222222222,3.78333333333333,-37.8528638282927,144.998128487805,4.69708751091048,-37.8344848634615,144.960886178462,1.91775318723078,2.02922794832818,116.266197109196,3.30742034907063,-37.8436743458771,144.979507333134,144.960886178462,-37.8344848634615,2971,1.8233385937226,0.524948662456342,6.74355435880175,"(5,10]"
Moonee Ponds,Keilor,120,0.229376257545272,11.8303333333333,3.8,-37.76550642625,144.920183736875,7.18788811887892,-37.7168960757692,144.836042421154,16.1445162311559,2.09467440167083,120.016002669829,11.6662021750174,-37.7412012510096,144.878113079015,144.836042421154,-37.7168960757692,2439,1.49684376643872,0.409050905810137,7.13368867022004,"(10,20]"
Melton West,Laverton,209,0.132293471981514,37.586,3.81666666666667,-37.6755266617857,144.55741333,39.4068096391174,-37.8527976092308,144.773751941538,17.4662790901407,-0.884329005304598,-50.6683197049557,28.4365443646291,-37.7641621355083,144.665582635769,144.773751941538,-37.8527976092308,2914,1.78835700508504,0.712430327619322,7.05485872797987,"(20, Inf]"
Mordialloc - Parkdale,Brighton (Vic.),86,0.204081632653061,13.6962222222222,3.83333333333333,-37.995141027907,145.08616044,22.2591222875647,-37.9086185318868,144.996264241132,10.3714149973092,2.33707354790077,133.904450706379,16.3152686424369,-37.9518797798969,145.041212340566,144.996264241132,-37.9086185318868,3494,2.14431001227424,0.293153149163931,6.62811009349361,"(10,20]"
Kew,Hawthorn East,133,0.468431771894094,4.418,3.83333333333333,-37.8046310010526,145.037831685614,6.33792256371895,-37.8300801216129,145.050241207097,7.36839519466795,-0.45369532565297,-25.9948273447287,6.85315887919345,-37.8173555613328,145.044036446356,145.050241207097,-37.8300801216129,4613,2.83105383131685,0.453364753939568,6.99663993063083,"(-Inf,5]"
