City,Classification,x,y,group
Melbourne,From CBD,14.1175980392157,0.293999387306715,MelbourneFrom CBD
Melbourne,From CBD,14.3192740429505,0.306643870778137,MelbourneFrom CBD
Melbourne,From CBD,14.5209500466853,0.322743884282243,MelbourneFrom CBD
Melbourne,From CBD,14.7226260504202,0.345333997550302,MelbourneFrom CBD
Melbourne,From CBD,14.924302054155,0.36914096401011,MelbourneFrom CBD
Melbourne,From CBD,15.1259780578898,0.399646991856082,MelbourneFrom CBD
Melbourne,From CBD,15.3276540616247,0.435315061359309,MelbourneFrom CBD
Melbourne,From CBD,15.5293300653595,0.471015750981385,MelbourneFrom CBD
Melbourne,From CBD,15.7310060690943,0.506818252464197,MelbourneFrom CBD
Melbourne,From CBD,15.9326820728291,0.539936198551516,MelbourneFrom CBD
Melbourne,From CBD,16.134358076564,0.5688080847392,MelbourneFrom CBD
Melbourne,From CBD,16.3360340802988,0.592737925089526,MelbourneFrom CBD
Melbourne,From CBD,16.5377100840336,0.613300910806562,MelbourneFrom CBD
Melbourne,From CBD,16.7393860877684,0.631125153306907,MelbourneFrom CBD
Melbourne,From CBD,16.9410620915033,0.645798201067916,MelbourneFrom CBD
Melbourne,From CBD,17.1427380952381,0.656672807216262,MelbourneFrom CBD
Melbourne,From CBD,17.3444140989729,0.658625912886606,MelbourneFrom CBD
Melbourne,From CBD,17.5460901027078,0.648969776326991,MelbourneFrom CBD
Melbourne,From CBD,17.7477661064426,0.623373011884414,MelbourneFrom CBD
Melbourne,From CBD,17.9494421101774,0.58834796580202,MelbourneFrom CBD
Melbourne,From CBD,18.1511181139122,0.5422896417062,MelbourneFrom CBD
Melbourne,From CBD,18.3527941176471,0.491569231648373,MelbourneFrom CBD
Melbourne,From CBD,18.5544701213819,0.439351833869513,MelbourneFrom CBD
Melbourne,From CBD,18.7561461251167,0.384998395099961,MelbourneFrom CBD
Melbourne,From CBD,18.9578221288515,0.338164317162578,MelbourneFrom CBD
Melbourne,From CBD,19.1594981325864,0.299045614287199,MelbourneFrom CBD
Melbourne,From CBD,19.3611741363212,0.264855464268594,MelbourneFrom CBD
Melbourne,From CBD,19.562850140056,0.232807044901528,MelbourneFrom CBD
Melbourne,From CBD,19.7645261437909,0.20802837360014,MelbourneFrom CBD
Melbourne,From CBD,19.9662021475257,0.196205606991334,MelbourneFrom CBD
Melbourne,From CBD,20.1678781512605,0.185848937843658,MelbourneFrom CBD
Melbourne,From CBD,20.3695541549953,0.175694061969183,MelbourneFrom CBD
Melbourne,From CBD,20.5712301587302,0.168729036923569,MelbourneFrom CBD
Melbourne,From CBD,20.772906162465,0.164395150141118,MelbourneFrom CBD
Melbourne,From CBD,20.9745821661998,0.162133689056128,MelbourneFrom CBD
Melbourne,From CBD,21.1762581699346,0.161385941102903,MelbourneFrom CBD
Melbourne,From CBD,21.3779341736695,0.16159319371574,MelbourneFrom CBD
Melbourne,From CBD,21.5796101774043,0.162196734328942,MelbourneFrom CBD
Melbourne,From CBD,21.7812861811391,0.162637850376809,MelbourneFrom CBD
Melbourne,From CBD,21.982962184874,0.162357829293642,MelbourneFrom CBD
Melbourne,From CBD,22.1846381886088,0.161002439381262,MelbourneFrom CBD
Melbourne,From CBD,22.3863141923436,0.159378482031394,MelbourneFrom CBD
Melbourne,From CBD,22.5879901960784,0.157682298282751,MelbourneFrom CBD
Melbourne,From CBD,22.7896661998133,0.155959488673813,MelbourneFrom CBD
Melbourne,From CBD,22.9913422035481,0.154255653743063,MelbourneFrom CBD
Melbourne,From CBD,23.1930182072829,0.152608652681092,MelbourneFrom CBD
Melbourne,From CBD,23.3946942110177,0.15093169765028,MelbourneFrom CBD
Melbourne,From CBD,23.5963702147526,0.149208933519595,MelbourneFrom CBD
Melbourne,From CBD,23.7980462184874,0.147468000675164,MelbourneFrom CBD
Melbourne,From CBD,23.9997222222222,0.145736539503112,MelbourneFrom CBD
Melbourne,To CBD,0.0583333333333333,0.0658690919702576,MelbourneTo CBD
Melbourne,To CBD,0.258830532212885,0.0679671758725654,MelbourneTo CBD
Melbourne,To CBD,0.459327731092437,0.0698523039099789,MelbourneTo CBD
Melbourne,To CBD,0.659824929971989,0.0715723394261708,MelbourneTo CBD
Melbourne,To CBD,0.860322128851541,0.0731751457648135,MelbourneTo CBD
Melbourne,To CBD,1.06081932773109,0.0747085862695797,MelbourneTo CBD
Melbourne,To CBD,1.26131652661064,0.0762205242841418,MelbourneTo CBD
Melbourne,To CBD,1.4618137254902,0.0777588231521724,MelbourneTo CBD
Melbourne,To CBD,1.66231092436975,0.0793713462173441,MelbourneTo CBD
Melbourne,To CBD,1.8628081232493,0.0811059568233293,MelbourneTo CBD
Melbourne,To CBD,2.06330532212885,0.0830105183138006,MelbourneTo CBD
Melbourne,To CBD,2.2638025210084,0.0851328940324305,MelbourneTo CBD
Melbourne,To CBD,2.46429971988796,0.0875209473228916,MelbourneTo CBD
Melbourne,To CBD,2.66479691876751,0.0902225415288565,MelbourneTo CBD
Melbourne,To CBD,2.86529411764706,0.0932855399939976,MelbourneTo CBD
Melbourne,To CBD,3.06579131652661,0.0967578060619874,MelbourneTo CBD
Melbourne,To CBD,3.26628851540616,0.100687203076499,MelbourneTo CBD
Melbourne,To CBD,3.46678571428571,0.105121594381204,MelbourneTo CBD
Melbourne,To CBD,3.66728291316527,0.108654276203467,MelbourneTo CBD
Melbourne,To CBD,3.86778011204482,0.105654673717154,MelbourneTo CBD
Melbourne,To CBD,4.06827731092437,0.0976262612648564,MelbourneTo CBD
Melbourne,To CBD,4.26877450980392,0.0869648500462387,MelbourneTo CBD
Melbourne,To CBD,4.46927170868347,0.0760662512609649,MelbourneTo CBD
Melbourne,To CBD,4.66976890756303,0.0673262761086991,MelbourneTo CBD
Melbourne,To CBD,4.87026610644258,0.0631407357891055,MelbourneTo CBD
Melbourne,To CBD,5.07076330532213,0.0659054415018482,MelbourneTo CBD
Melbourne,To CBD,5.27126050420168,0.0780162044465913,MelbourneTo CBD
Melbourne,To CBD,5.47175770308123,0.101868835822999,MelbourneTo CBD
Melbourne,To CBD,5.67225490196079,0.138862059603735,MelbourneTo CBD
Melbourne,To CBD,5.87275210084034,0.177487510717156,MelbourneTo CBD
Melbourne,To CBD,6.07324929971989,0.216118454167666,MelbourneTo CBD
Melbourne,To CBD,6.27374649859944,0.257724333413192,MelbourneTo CBD
Melbourne,To CBD,6.47424369747899,0.305274591911665,MelbourneTo CBD
Melbourne,To CBD,6.67474089635854,0.359374762243375,MelbourneTo CBD
Melbourne,To CBD,6.8752380952381,0.413824843185453,MelbourneTo CBD
Melbourne,To CBD,7.07573529411765,0.470927016355186,MelbourneTo CBD
Melbourne,To CBD,7.2762324929972,0.530100929886512,MelbourneTo CBD
Melbourne,To CBD,7.47672969187675,0.587857251436867,MelbourneTo CBD
Melbourne,To CBD,7.6772268907563,0.644012535738499,MelbourneTo CBD
Melbourne,To CBD,7.87772408963586,0.689654157723036,MelbourneTo CBD
Melbourne,To CBD,8.07822128851541,0.717073019491644,MelbourneTo CBD
Melbourne,To CBD,8.27871848739496,0.72408817970067,MelbourneTo CBD
Melbourne,To CBD,8.47921568627451,0.707994715536967,MelbourneTo CBD
Melbourne,To CBD,8.67971288515406,0.674225795259335,MelbourneTo CBD
Melbourne,To CBD,8.88021008403361,0.633257880898411,MelbourneTo CBD
Melbourne,To CBD,9.08070728291317,0.589201964093033,MelbourneTo CBD
Melbourne,To CBD,9.28120448179272,0.546465531838409,MelbourneTo CBD
Melbourne,To CBD,9.48170168067227,0.507041789039846,MelbourneTo CBD
Melbourne,To CBD,9.68219887955182,0.467923070648095,MelbourneTo CBD
Melbourne,To CBD,9.88269607843137,0.435757828323516,MelbourneTo CBD
Melbourne,To CBD,10.0831932773109,0.407746359605293,MelbourneTo CBD
Melbourne,To CBD,10.2836904761905,0.383870830031553,MelbourneTo CBD
Melbourne,To CBD,10.48418767507,0.366448012697051,MelbourneTo CBD
Melbourne,To CBD,10.6846848739496,0.353874113095298,MelbourneTo CBD
Melbourne,To CBD,10.8851820728291,0.344530560918202,MelbourneTo CBD
Melbourne,To CBD,11.0856792717087,0.336790904917933,MelbourneTo CBD
Melbourne,To CBD,11.2861764705882,0.329359107183352,MelbourneTo CBD
Melbourne,To CBD,11.4866736694678,0.323086560027383,MelbourneTo CBD
Melbourne,To CBD,11.6871708683473,0.31900834554619,MelbourneTo CBD
Melbourne,To CBD,11.8876680672269,0.315328455736493,MelbourneTo CBD
Melbourne,To CBD,12.0881652661064,0.311555528324721,MelbourneTo CBD
Melbourne,To CBD,12.288662464986,0.307678833296104,MelbourneTo CBD
Melbourne,To CBD,12.4891596638655,0.30368764063587,MelbourneTo CBD
Melbourne,To CBD,12.6896568627451,0.299876077625153,MelbourneTo CBD
Melbourne,To CBD,12.8901540616247,0.296771554494997,MelbourneTo CBD
Melbourne,To CBD,13.0906512605042,0.293616475309271,MelbourneTo CBD
Melbourne,To CBD,13.2911484593838,0.290080577067262,MelbourneTo CBD
Melbourne,To CBD,13.4916456582633,0.286937564135096,MelbourneTo CBD
Melbourne,To CBD,13.6921428571429,0.284975583841846,MelbourneTo CBD
Melbourne,To CBD,13.8926400560224,0.284982662520056,MelbourneTo CBD
Melbourne,To CBD,14.093137254902,0.287661031813794,MelbourneTo CBD
Melbourne,To CBD,14.2936344537815,0.291470182013006,MelbourneTo CBD
Melbourne,To CBD,14.4941316526611,0.297273014043873,MelbourneTo CBD
Melbourne,To CBD,14.6946288515406,0.30634899925431,MelbourneTo CBD
Melbourne,To CBD,14.8951260504202,0.315799177979827,MelbourneTo CBD
Melbourne,To CBD,15.0956232492997,0.328468509415888,MelbourneTo CBD
Melbourne,To CBD,15.2961204481793,0.341657140891972,MelbourneTo CBD
Melbourne,To CBD,15.4966176470588,0.353468564672567,MelbourneTo CBD
Melbourne,To CBD,15.6971148459384,0.36382319569596,MelbourneTo CBD
Melbourne,To CBD,15.8976120448179,0.372778927622805,MelbourneTo CBD
Melbourne,To CBD,16.0981092436975,0.381478850104161,MelbourneTo CBD
Melbourne,To CBD,16.298606442577,0.389272900574385,MelbourneTo CBD
Melbourne,To CBD,16.4991036414566,0.399600849621224,MelbourneTo CBD
Melbourne,To CBD,16.6996008403361,0.412637932883984,MelbourneTo CBD
Melbourne,To CBD,16.9000980392157,0.427049345391715,MelbourneTo CBD
Melbourne,To CBD,17.1005952380952,0.442960552475903,MelbourneTo CBD
Melbourne,To CBD,17.3010924369748,0.455388289278769,MelbourneTo CBD
Melbourne,To CBD,17.5015896358543,0.462187318439432,MelbourneTo CBD
Melbourne,To CBD,17.7020868347339,0.455208533947908,MelbourneTo CBD
Melbourne,To CBD,17.9025840336135,0.443123012127767,MelbourneTo CBD
Melbourne,To CBD,18.103081232493,0.42178955870382,MelbourneTo CBD
Melbourne,To CBD,18.3035784313726,0.394823534746658,MelbourneTo CBD
Melbourne,To CBD,18.5040756302521,0.364396864207474,MelbourneTo CBD
Melbourne,To CBD,18.7045728291317,0.331990531498657,MelbourneTo CBD
Melbourne,To CBD,18.9050700280112,0.30346501902616,MelbourneTo CBD
Melbourne,To CBD,19.1055672268908,0.278662406006475,MelbourneTo CBD
Melbourne,To CBD,19.3060644257703,0.25644864966791,MelbourneTo CBD
Melbourne,To CBD,19.5065616246499,0.235689707238771,MelbourneTo CBD
Melbourne,To CBD,19.7070588235294,0.22025819770684,MelbourneTo CBD
Melbourne,To CBD,19.907556022409,0.214859627686407,MelbourneTo CBD
Melbourne,To CBD,20.1080532212885,0.209020675432637,MelbourneTo CBD
Melbourne,To CBD,20.3085504201681,0.202917762496989,MelbourneTo CBD
Melbourne,To CBD,20.5090476190476,0.198580848012474,MelbourneTo CBD
Melbourne,To CBD,20.7095448179272,0.195692530919367,MelbourneTo CBD
Melbourne,To CBD,20.9100420168067,0.193935410157941,MelbourneTo CBD
Melbourne,To CBD,21.1105392156863,0.192992084668471,MelbourneTo CBD
Melbourne,To CBD,21.3110364145658,0.192545153391228,MelbourneTo CBD
Melbourne,To CBD,21.5115336134454,0.192277215266488,MelbourneTo CBD
Melbourne,To CBD,21.7120308123249,0.191870869234524,MelbourneTo CBD
Melbourne,To CBD,21.9125280112045,0.19100871423561,MelbourneTo CBD
Melbourne,To CBD,22.113025210084,0.189405376581499,MelbourneTo CBD
Melbourne,To CBD,22.3135224089636,0.187343277186635,MelbourneTo CBD
Melbourne,To CBD,22.5140196078431,0.185064081883637,MelbourneTo CBD
Melbourne,To CBD,22.7145168067227,0.182685578439622,MelbourneTo CBD
Melbourne,To CBD,22.9150140056022,0.180325554621706,MelbourneTo CBD
Melbourne,To CBD,23.1155112044818,0.178077415523842,MelbourneTo CBD
Melbourne,To CBD,23.3160084033614,0.175691858071629,MelbourneTo CBD
Melbourne,To CBD,23.5165056022409,0.173149655703024,MelbourneTo CBD
Melbourne,To CBD,23.7170028011205,0.170550836449146,MelbourneTo CBD
Melbourne,To CBD,23.9175,0.167995428341115,MelbourneTo CBD
Sydney,From CBD,0.00222222222222222,0.0499053956460783,SydneyFrom CBD
Sydney,From CBD,0.203877217553688,0.0516180967142723,SydneyFrom CBD
Sydney,From CBD,0.405532212885154,0.0532235496099323,SydneyFrom CBD
Sydney,From CBD,0.60718720821662,0.0547448463238326,SydneyFrom CBD
Sydney,From CBD,0.808842203548086,0.0562050788467475,SydneyFrom CBD
Sydney,From CBD,1.01049719887955,0.0576273391694512,SydneyFrom CBD
Sydney,From CBD,1.21215219421102,0.0590347192827179,SydneyFrom CBD
Sydney,From CBD,1.41380718954248,0.060450311177322,SydneyFrom CBD
Sydney,From CBD,1.61546218487395,0.0618972068440375,SydneyFrom CBD
Sydney,From CBD,1.81711718020542,0.0633984982736389,SydneyFrom CBD
Sydney,From CBD,2.01877217553688,0.0649772774569003,SydneyFrom CBD
Sydney,From CBD,2.22042717086835,0.066656636384596,SydneyFrom CBD
Sydney,From CBD,2.42208216619981,0.0684596670475003,SydneyFrom CBD
Sydney,From CBD,2.62373716153128,0.0704094614363874,SydneyFrom CBD
Sydney,From CBD,2.82539215686275,0.0725291115420314,SydneyFrom CBD
Sydney,From CBD,3.02704715219421,0.0748417093552068,SydneyFrom CBD
Sydney,From CBD,3.22870214752568,0.0773703468666877,SydneyFrom CBD
Sydney,From CBD,3.43035714285714,0.0801381160672485,SydneyFrom CBD
Sydney,From CBD,3.63201213818861,0.0831666525503047,SydneyFrom CBD
Sydney,From CBD,3.83366713352007,0.0844756864274181,SydneyFrom CBD
Sydney,From CBD,4.03532212885154,0.0829692007187693,SydneyFrom CBD
Sydney,From CBD,4.23697712418301,0.0796739224081904,SydneyFrom CBD
Sydney,From CBD,4.43863211951447,0.0756165784795136,SydneyFrom CBD
Sydney,From CBD,4.64028711484594,0.0718238959165711,SydneyFrom CBD
Sydney,From CBD,4.84194211017741,0.0693226017031951,SydneyFrom CBD
Sydney,From CBD,5.04359710550887,0.0691394228232178,SydneyFrom CBD
Sydney,From CBD,5.24525210084034,0.0723010862604714,SydneyFrom CBD
Sydney,From CBD,5.4469070961718,0.079834318998788,SydneyFrom CBD
Sydney,From CBD,5.64856209150327,0.092765848022,SydneyFrom CBD
Sydney,From CBD,5.85021708683473,0.110674036301258,SydneyFrom CBD
Sydney,From CBD,6.0518720821662,0.128588875620098,SydneyFrom CBD
Sydney,From CBD,6.25352707749767,0.146784395976911,SydneyFrom CBD
Sydney,From CBD,6.45518207282913,0.166173795683602,SydneyFrom CBD
Sydney,From CBD,6.6568370681606,0.18759118751147,SydneyFrom CBD
Sydney,From CBD,6.85849206349206,0.209409218030003,SydneyFrom CBD
Sydney,From CBD,7.06014705882353,0.232018630507252,SydneyFrom CBD
Sydney,From CBD,7.261802054155,0.256861825585026,SydneyFrom CBD
Sydney,From CBD,7.46345704948646,0.281697244557628,SydneyFrom CBD
Sydney,From CBD,7.66511204481793,0.306857625955989,SydneyFrom CBD
Sydney,From CBD,7.86676704014939,0.329686145218726,SydneyFrom CBD
Sydney,From CBD,8.06842203548086,0.346970296923358,SydneyFrom CBD
Sydney,From CBD,8.27007703081233,0.357521274089456,SydneyFrom CBD
Sydney,From CBD,8.47173202614379,0.360509573273524,SydneyFrom CBD
Sydney,From CBD,8.67338702147526,0.355542272807145,SydneyFrom CBD
Sydney,From CBD,8.87504201680672,0.345504938381253,SydneyFrom CBD
Sydney,From CBD,9.07669701213819,0.332616855112705,SydneyFrom CBD
Sydney,From CBD,9.27835200746966,0.319334792875831,SydneyFrom CBD
Sydney,From CBD,9.48000700280112,0.306312322939624,SydneyFrom CBD
Sydney,From CBD,9.68166199813259,0.292866981459301,SydneyFrom CBD
Sydney,From CBD,9.88331699346405,0.281465837533073,SydneyFrom CBD
Sydney,From CBD,10.0849719887955,0.27147696415222,SydneyFrom CBD
Sydney,From CBD,10.286626984127,0.262436325666004,SydneyFrom CBD
Sydney,From CBD,10.4882819794584,0.25577278410577,SydneyFrom CBD
Sydney,From CBD,10.6899369747899,0.251077778500389,SydneyFrom CBD
Sydney,From CBD,10.8915919701214,0.247840036111017,SydneyFrom CBD
Sydney,From CBD,11.0932469654528,0.245548320541541,SydneyFrom CBD
Sydney,From CBD,11.2949019607843,0.243987135745913,SydneyFrom CBD
Sydney,From CBD,11.4965569561158,0.243266658672906,SydneyFrom CBD
Sydney,From CBD,11.6982119514472,0.243353914714295,SydneyFrom CBD
Sydney,From CBD,11.8998669467787,0.243825098855582,SydneyFrom CBD
Sydney,From CBD,12.1015219421102,0.244550590051098,SydneyFrom CBD
Sydney,From CBD,12.3031769374416,0.245551194992161,SydneyFrom CBD
Sydney,From CBD,12.5048319327731,0.246847720370084,SydneyFrom CBD
Sydney,From CBD,12.7064869281046,0.248703565715822,SydneyFrom CBD
Sydney,From CBD,12.908141923436,0.251908205547336,SydneyFrom CBD
Sydney,From CBD,13.1097969187675,0.255879845593397,SydneyFrom CBD
Sydney,From CBD,13.311451914099,0.259967791195864,SydneyFrom CBD
Sydney,From CBD,13.5131069094304,0.264714330861264,SydneyFrom CBD
Sydney,From CBD,13.7147619047619,0.271379132073718,SydneyFrom CBD
Sydney,From CBD,13.9164169000934,0.281227507713828,SydneyFrom CBD
Sydney,From CBD,14.1180718954248,0.295459869413282,SydneyFrom CBD
Sydney,From CBD,14.3197268907563,0.311780173260856,SydneyFrom CBD
Sydney,From CBD,14.5213818860878,0.331114935918735,SydneyFrom CBD
Sydney,From CBD,14.7230368814192,0.356040313212759,SydneyFrom CBD
Sydney,From CBD,14.9246918767507,0.382152335824377,SydneyFrom CBD
Sydney,From CBD,15.1263468720822,0.413460197528173,SydneyFrom CBD
Sydney,From CBD,15.3280018674136,0.448257672122865,SydneyFrom CBD
Sydney,From CBD,15.5296568627451,0.48351569588021,SydneyFrom CBD
Sydney,From CBD,15.7313118580766,0.518845926474413,SydneyFrom CBD
Sydney,From CBD,15.932966853408,0.551582069305504,SydneyFrom CBD
Sydney,From CBD,16.1346218487395,0.578748177536148,SydneyFrom CBD
Sydney,From CBD,16.336276844071,0.600461667464407,SydneyFrom CBD
Sydney,From CBD,16.5379318394024,0.616279225375131,SydneyFrom CBD
Sydney,From CBD,16.7395868347339,0.626785782197444,SydneyFrom CBD
Sydney,From CBD,16.9412418300654,0.633569205545668,SydneyFrom CBD
Sydney,From CBD,17.1428968253968,0.635228115442969,SydneyFrom CBD
Sydney,From CBD,17.3445518207283,0.628738786599743,SydneyFrom CBD
Sydney,From CBD,17.5462068160598,0.612811232492514,SydneyFrom CBD
Sydney,From CBD,17.7478618113912,0.584338334670647,SydneyFrom CBD
Sydney,From CBD,17.9495168067227,0.548345997182828,SydneyFrom CBD
Sydney,From CBD,18.1511718020542,0.504247361825112,SydneyFrom CBD
Sydney,From CBD,18.3528267973856,0.457111370565233,SydneyFrom CBD
Sydney,From CBD,18.5544817927171,0.409576265273876,SydneyFrom CBD
Sydney,From CBD,18.7561367880486,0.361055692113726,SydneyFrom CBD
Sydney,From CBD,18.95779178338,0.318806866849073,SydneyFrom CBD
Sydney,From CBD,19.1594467787115,0.282117909278346,SydneyFrom CBD
Sydney,From CBD,19.361101774043,0.249077864543628,SydneyFrom CBD
Sydney,From CBD,19.5627567693744,0.217775777786997,SydneyFrom CBD
Sydney,From CBD,19.7644117647059,0.193474482577982,SydneyFrom CBD
Sydney,From CBD,19.9660667600373,0.180094285811024,SydneyFrom CBD
Sydney,From CBD,20.1677217553688,0.167411398203552,SydneyFrom CBD
Sydney,From CBD,20.3693767507003,0.155113757859553,SydneyFrom CBD
Sydney,From CBD,20.5710317460317,0.145828925903858,SydneyFrom CBD
Sydney,From CBD,20.7726867413632,0.139039092915502,SydneyFrom CBD
Sydney,From CBD,20.9743417366947,0.134226449473516,SydneyFrom CBD
Sydney,From CBD,21.1759967320261,0.130873186156932,SydneyFrom CBD
Sydney,From CBD,21.3776517273576,0.128461493544784,SydneyFrom CBD
Sydney,From CBD,21.5793067226891,0.126473562216103,SydneyFrom CBD
Sydney,From CBD,21.7809617180205,0.124391582749922,SydneyFrom CBD
Sydney,From CBD,21.982616713352,0.121697745725275,SydneyFrom CBD
Sydney,From CBD,22.1842717086835,0.11809331794598,SydneyFrom CBD
